[信息] 2019-06-13 15:08:25.637 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-06-13 15:10:13.289 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-06-13 15:17:18.827 thread:[01] NetUdpServer : 启动引擎
[警告] 2019-06-13 15:19:01.824 thread:[05] NetUdpServer : Receive error, Actual：3
[信息] 2019-07-11 20:11:22.656 thread:[10] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B1 05 46 00 00 00 00 00 55 00 00 00 00 01 A0 00 00 00 00 00 00 00 00 01 A0 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:11:47.616 thread:[10] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:11:54.908 thread:[10] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:12:17.598 thread:[10] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:12:36.050 thread:[13] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:12:36.912 thread:[17] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CD 01 C2 00 00 00 00 00 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:12:42.599 thread:[13] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:12:53.658 thread:[13] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B1 05 46 00 00 00 00 00 54 00 00 00 00 01 A0 00 00 00 00 00 00 00 00 01 A0 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:13:13.681 thread:[18] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 98 03 16 00 00 00 00 05 96 01 A4 00 1E 00 16 00 32 00 1E 00 1E 00 00 00 00 00 07 00 36 00 3A 00 13 00 0B 00 07 07 E3 00 04 03 20 01 F4 01 90 00 00 00 00 00 00 00 00 00 00 00 1E 00 05 00 32 00 00 00 00 00 01 00 00 02 76 03 3E 01 90 04 4C 05 14 01 90 06 A4 08 98 01 90 09 60 09 60 01 90 02 BC 03 84 04 B0 05 DC 06 5E 08 98 00 00 00 00 00 AA 00 AA 00 00 01 90 00 01 00 3C 00 00 00 05 00 78 00 01 00 01 00 01 00 01 0F 14 01 90 0F A0 0F A0 00 20 00 14 00
[信息] 2019-07-11 20:13:18.151 thread:[16] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:13:37.410 thread:[16] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CE 01 C2 00 00 00 00 00 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:13:38.859 thread:[21] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:13:44.697 thread:[16] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AF 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:14:01.639 thread:[16] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B2 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:14:14.639 thread:[16] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B1 05 46 00 00 00 00 00 56 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:14:18.430 thread:[16] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:14:37.651 thread:[22] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CD 01 C2 00 00 00 00 00 C1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:14:42.601 thread:[23] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:14:43.080 thread:[23] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B2 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:15:07.601 thread:[23] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:15:21.970 thread:[23] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:15:32.600 thread:[23] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:15:37.912 thread:[24] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CB 01 C2 00 00 00 00 00 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:15:42.660 thread:[23] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B6 05 46 00 00 00 00 00 56 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:16:03.660 thread:[23] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B0 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:16:11.812 thread:[26] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 50 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CA 01 C2 00 00 00 00 00 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04 5F 15 A3 00 00 00 00 00 00 00 00 00 00 00 00 00
[信息] 2019-07-11 20:16:28.603 thread:[26] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:16:33.643 thread:[26] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AF 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:16:40.132 thread:[26] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CB 01 C2 00 00 00 00 00 C1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:16:47.642 thread:[26] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B1 05 46 00 00 00 00 00 56 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:17:12.584 thread:[29] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:17:21.155 thread:[28] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:17:37.603 thread:[28] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:17:38.493 thread:[28] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3E 00 CA 01 C2 00 00 00 00 00 C4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:17:42.681 thread:[28] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B0 05 46 00 00 00 00 00 56 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:18:07.584 thread:[28] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:18:20.177 thread:[32] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:18:32.584 thread:[32] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:18:38.676 thread:[35] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3E 00 CA 01 C2 00 00 00 00 00 C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:18:43.644 thread:[32] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AE 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:19:08.585 thread:[32] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:19:19.496 thread:[32] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:19:33.604 thread:[32] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:19:38.914 thread:[32] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3E 00 C8 01 C2 00 00 00 00 00 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:19:43.647 thread:[34] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AE 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:20:08.586 thread:[34] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:20:20.379 thread:[37] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:20:33.587 thread:[37] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:20:38.334 thread:[37] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3E 00 D0 01 C2 00 00 00 00 00 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:20:43.625 thread:[37] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AE 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:21:08.567 thread:[37] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:21:12.378 thread:[37] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 50 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3E 00 CF 01 C2 00 00 00 00 00 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04 60 00 28 00 00 00 00 00 00 00 00 00 00 00 00 00
[信息] 2019-07-11 20:21:33.586 thread:[37] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:21:39.441 thread:[06] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3E 00 CE 01 C2 00 00 00 00 00 C1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:21:44.626 thread:[37] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AE 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:22:00.627 thread:[37] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AE 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:22:21.618 thread:[37] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:22:25.568 thread:[37] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:22:38.838 thread:[37] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3E 00 D0 01 C2 00 00 00 00 00 D1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:22:43.647 thread:[07] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B1 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:22:48.648 thread:[07] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AF 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:23:12.747 thread:[07] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AE 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:23:19.481 thread:[40] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:23:38.569 thread:[40] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:23:39.058 thread:[40] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 78 00 BE 01 B8 00 00 00 00 01 33 00 00 00 00 00 00 00 00 66 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:23:44.051 thread:[43] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AD 05 46 00 00 00 00 00 55 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:24:08.989 thread:[43] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:24:19.882 thread:[44] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:24:34.150 thread:[44] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:24:38.581 thread:[44] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 7D 00 C5 01 C2 00 00 00 00 01 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:24:43.609 thread:[44] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 AC 05 46 00 00 00 00 00 54 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 01 A1 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
